rowid,time,timenow,id,subcondition,block,trial,carspeed,babylocation,givenevent,response
27688,5/12/2021 14:12,671.936,88,P,6.BabyScene,1,44,Grass,Car Starts,NA
27689,5/12/2021 14:12,673.302,88,P,6.BabyScene,1,44,Grass,Score (Space Pressed),12
27690,5/12/2021 14:12,674.308,88,P,6.BabyScene,1,44,Grass,Score (Space Pressed),12
27691,5/12/2021 14:12,674.632,88,P,6.BabyScene,1,44,Grass,Score (Space Pressed),12
27692,5/12/2021 14:12,676.52,88,P,6.BabyScene,1,44,Grass,Car Ends,NA
27693,5/12/2021 14:12,677.865,88,P,6.BabyScene,1,44,Grass,Car Ends,NA
27694,5/12/2021 14:12,683.221,88,P,6.BabyScene,1,44,Grass,Estimated Speed,4
27695,5/12/2021 14:12,692.57,88,P,6.BabyScene,2,103,Blanket,Car Starts,NA
27696,5/12/2021 14:12,694.542,88,P,6.BabyScene,2,103,Blanket,Car Ends,NA
27697,5/12/2021 14:12,694.786,88,P,6.BabyScene,2,103,Blanket,Car Ends,NA
27698,5/12/2021 14:12,695.306,88,P,6.BabyScene,2,103,Blanket,Car Ends,NA
27699,5/12/2021 14:12,699.28,88,P,6.BabyScene,2,103,Blanket,Estimated Speed,7
27700,5/12/2021 14:12,706.337,88,P,6.BabyScene,3,59,Blanket,Car Starts,NA
27701,5/12/2021 14:12,708.323,88,P,6.BabyScene,3,59,Blanket,Score (Space Pressed),14
27702,5/12/2021 14:12,708.874,88,P,6.BabyScene,3,59,Blanket,Score (Space Pressed),14
27703,5/12/2021 14:12,710.875,88,P,6.BabyScene,3,59,Blanket,Car Ends,NA
27704,5/12/2021 14:12,712.303,88,P,6.BabyScene,3,59,Blanket,Estimated Speed,4
27705,5/12/2021 14:12,716.089,88,P,6.BabyScene,3,59,Blanket,Baby Crossed Blanket,NA
27706,5/12/2021 14:12,719.538,88,P,6.BabyScene,4,59,Grass,B Pressed,"Baby Location: (257.1, 0.0, 184.3)"
27707,5/12/2021 14:12,723.72,88,P,6.BabyScene,4,44,Grass,Car Starts,NA
27708,5/12/2021 14:12,729.502,88,P,6.BabyScene,4,44,Grass,Car Ends,NA
27709,5/12/2021 14:13,731.823,88,P,6.BabyScene,4,44,Blanket,Estimated Speed,4
27710,5/12/2021 14:13,742.936,88,P,6.BabyScene,5,88,Blanket,Car Starts,NA
27711,5/12/2021 14:13,744.353,88,P,6.BabyScene,5,88,Blanket,Baby Crossed Blanket,NA
27712,5/12/2021 14:13,744.621,88,P,6.BabyScene,5,88,Blanket,Baby Crossed Blanket,NA
27713,5/12/2021 14:13,744.687,88,P,6.BabyScene,5,88,Blanket,Baby Crossed Blanket,NA
27714,5/12/2021 14:13,744.857,88,P,6.BabyScene,5,88,Blanket,Baby Crossed Blanket,NA
27715,5/12/2021 14:13,746.19,88,P,6.BabyScene,5,88,Grass,Car Ends,NA
27716,5/12/2021 14:13,748.123,88,P,6.BabyScene,6,88,Grass,B Pressed,"Baby Location: (254.0, 0.0, 184.5)"
27717,5/12/2021 14:13,748.939,88,P,6.BabyScene,6,88,Grass,B Pressed,"Baby Location: (254.0, 0.0, 184.5)"
27718,5/12/2021 14:13,757.271,88,P,6.BabyScene,6,73,Grass,Car Starts,NA
27719,5/12/2021 14:13,759.089,88,P,6.BabyScene,6,73,Grass,B Pressed,"Baby Location: (255.2, 1.4, 177.5)"
27720,5/12/2021 14:13,759.138,88,P,6.BabyScene,6,73,Grass,B Pressed,"Baby Location: (255.2, 1.4, 177.5)"
27721,5/12/2021 14:13,760.902,88,P,6.BabyScene,6,73,Blanket,Car Ends,NA
27722,5/12/2021 14:13,762.82,88,P,6.BabyScene,6,73,Blanket,Estimated Speed,4
27723,5/12/2021 14:13,767.943,88,P,6.BabyScene,7,73,Blanket,Car Starts,NA
27724,5/12/2021 14:13,769.541,88,P,6.BabyScene,7,73,Blanket,Score (Space Pressed),16
27725,5/12/2021 14:13,769.57,88,P,6.BabyScene,7,73,Blanket,Score (Space Pressed),16
27726,5/12/2021 14:13,770.002,88,P,6.BabyScene,7,73,Blanket,Score (Space Pressed),16
27727,5/12/2021 14:13,771.755,88,P,6.BabyScene,7,73,Blanket,Car Ends,NA
27728,5/12/2021 14:13,773.955,88,P,6.BabyScene,7,73,Blanket,Estimated Speed,4
27729,5/12/2021 14:13,788.019,88,P,6.BabyScene,8,59,Blanket,Car Starts,NA
27730,5/12/2021 14:13,790.004,88,P,6.BabyScene,8,59,Blanket,Score (Space Pressed),17
27731,5/12/2021 14:13,790.052,88,P,6.BabyScene,8,59,Blanket,Score (Space Pressed),17
27732,5/12/2021 14:13,790.105,88,P,6.BabyScene,8,59,Blanket,Score (Space Pressed),17
27733,5/12/2021 14:14,792.603,88,P,6.BabyScene,8,59,Blanket,Car Ends,NA
27734,5/12/2021 14:14,795.551,88,P,6.BabyScene,8,59,Blanket,Estimated Speed,4
27735,5/12/2021 14:14,806.737,88,P,6.BabyScene,9,88,Blanket,Car Starts,NA
27736,5/12/2021 14:14,808.149,88,P,6.BabyScene,9,88,Blanket,Score (Space Pressed),18
27737,5/12/2021 14:14,808.475,88,P,6.BabyScene,9,88,Blanket,Score (Space Pressed),18
27738,5/12/2021 14:14,809.804,88,P,6.BabyScene,9,88,Blanket,Baby Crossed Blanket,NA
27739,5/12/2021 14:14,810.737,88,P,6.BabyScene,9,88,Grass,Baby Crossed Blanket,NA
27740,5/12/2021 14:14,813.165,88,P,6.BabyScene,10,88,Grass,B Pressed,"Baby Location: (256.1, 0.0, 184.6)"
27741,5/12/2021 14:14,814.107,88,P,6.BabyScene,10,88,Grass,B Pressed,"Baby Location: (256.1, 0.0, 184.6)"
27742,5/12/2021 14:14,827.37,88,P,6.BabyScene,10,73,Blanket,Car Starts,NA
27743,5/12/2021 14:14,829.021,88,P,6.BabyScene,10,73,Blanket,Score (Space Pressed),19
27744,5/12/2021 14:14,829.071,88,P,6.BabyScene,10,73,Blanket,Score (Space Pressed),19
27745,5/12/2021 14:14,831.044,88,P,6.BabyScene,10,73,Blanket,Car Ends,NA
27746,5/12/2021 14:14,832.341,88,P,6.BabyScene,10,73,Blanket,Estimated Speed,4
27747,5/12/2021 14:14,838.765,88,P,6.BabyScene,10,73,Grass,Baby Crossed Blanket,NA
27748,5/12/2021 14:14,840.684,88,P,6.BabyScene,11,44,Grass,Car Starts,NA
27749,5/12/2021 14:14,843.853,88,P,6.BabyScene,11,44,Grass,B Pressed,"Baby Location: (256.8, 0.0, 184.9)"
27750,5/12/2021 14:14,843.902,88,P,6.BabyScene,11,44,Grass,B Pressed,"Baby Location: (256.8, 0.0, 184.9)"
27751,5/12/2021 14:14,844.303,88,P,6.BabyScene,11,44,Grass,B Pressed,"Baby Location: (256.8, 0.0, 184.9)"
27752,5/12/2021 14:14,844.803,88,P,6.BabyScene,11,44,Grass,B Pressed,"Baby Location: (256.8, 0.0, 184.9)"
27753,5/12/2021 14:14,847.206,88,P,6.BabyScene,11,44,Grass,Car Ends,NA
27754,5/12/2021 14:14,849.306,88,P,6.BabyScene,11,44,Grass,Estimated Speed,4
27755,5/12/2021 14:15,862.425,88,P,6.BabyScene,12,103,Blanket,Car Starts,NA
27756,5/12/2021 14:15,863.855,88,P,6.BabyScene,12,103,Blanket,Score (Space Pressed),21
27757,5/12/2021 14:15,865.158,88,P,6.BabyScene,12,103,Blanket,Car Ends,NA
27758,5/12/2021 14:15,866.745,88,P,6.BabyScene,12,103,Grass,Baby Crossed Blanket,NA
27759,5/12/2021 14:15,868.088,88,P,6.BabyScene,13,103,Grass,B Pressed,"Baby Location: (256.3, 0.0, 183.9)"
27760,5/12/2021 14:15,869.482,88,P,9.Narrative3,Tutorial Instructions 1,,Grass,Start New Block,
27761,5/12/2021 14:15,884.704,88,P,4.NeutralScene,1,44,Grass,Car Starts,NA
27762,5/12/2021 14:15,888.255,88,P,4.NeutralScene,1,44,Grass,Score (Space Pressed),21
27763,5/12/2021 14:15,891.055,88,P,4.NeutralScene,1,44,Grass,Car Ends,NA
27764,5/12/2021 14:15,892.286,88,P,4.NeutralScene,1,44,Grass,Estimated Speed,4
27765,5/12/2021 14:15,904.386,88,P,4.NeutralScene,2,59,Grass,Car Starts,NA
27766,5/12/2021 14:15,906.305,88,P,4.NeutralScene,2,59,Grass,Score (Space Pressed),22
27767,5/12/2021 14:15,908.861,88,P,4.NeutralScene,2,59,Grass,Car Ends,NA
27768,5/12/2021 14:16,915.03,88,P,4.NeutralScene,2,59,Grass,Estimated Speed,5
27769,5/12/2021 14:16,922.303,88,P,4.NeutralScene,3,59,Grass,Car Starts,NA
27770,5/12/2021 14:16,924.138,88,P,4.NeutralScene,3,59,Grass,Score (Space Pressed),23
27771,5/12/2021 14:16,926.721,88,P,4.NeutralScene,3,59,Grass,Car Ends,NA
27772,5/12/2021 14:16,928.021,88,P,4.NeutralScene,3,59,Grass,Estimated Speed,4
27773,5/12/2021 14:16,935.222,88,P,4.NeutralScene,4,88,Grass,Car Starts,NA
27774,5/12/2021 14:16,936.97,88,P,4.NeutralScene,4,88,Grass,Score (Space Pressed),24
27775,5/12/2021 14:16,938.278,88,P,4.NeutralScene,4,88,Grass,Car Ends,NA
27776,5/12/2021 14:16,945.103,88,P,4.NeutralScene,4,88,Grass,Estimated Speed,6
27777,5/12/2021 14:16,958.167,88,P,4.NeutralScene,5,88,Grass,Car Starts,NA
27778,5/12/2021 14:16,959.604,88,P,4.NeutralScene,5,88,Grass,Score (Space Pressed),25
27779,5/12/2021 14:16,961.22,88,P,4.NeutralScene,5,88,Grass,Car Ends,NA
27780,5/12/2021 14:16,963.977,88,P,4.NeutralScene,5,88,Grass,Estimated Speed,5
27781,5/12/2021 14:17,972.169,88,P,4.NeutralScene,6,44,Grass,Car Starts,NA
27782,5/12/2021 14:17,974.544,88,P,4.NeutralScene,6,44,Grass,Score (Space Pressed),26
27783,5/12/2021 14:17,978.109,88,P,4.NeutralScene,6,44,Grass,Car Ends,NA
27784,5/12/2021 14:17,981.37,88,P,4.NeutralScene,6,44,Grass,Estimated Speed,3
27785,5/12/2021 14:17,991.728,88,P,4.NeutralScene,7,73,Grass,Car Starts,NA
27786,5/12/2021 14:17,993.319,88,P,4.NeutralScene,7,73,Grass,Score (Space Pressed),27
27787,5/12/2021 14:17,995.411,88,P,4.NeutralScene,7,73,Grass,Car Ends,NA
27788,5/12/2021 14:17,1001.406,88,P,4.NeutralScene,7,73,Grass,Estimated Speed,6
27789,5/12/2021 14:17,1026.82,88,P,4.NeutralScene,8,103,Grass,Car Starts,NA
27790,5/12/2021 14:17,1028.388,88,P,4.NeutralScene,8,103,Grass,Score (Space Pressed),28
27791,5/12/2021 14:17,1029.657,88,P,4.NeutralScene,8,103,Grass,Car Ends,NA
27792,5/12/2021 14:18,1045.105,88,P,4.NeutralScene,8,103,Grass,Estimated Speed,6
27793,5/12/2021 14:18,1057.27,88,P,4.NeutralScene,9,73,Grass,Car Starts,NA
27794,5/12/2021 14:18,1058.871,88,P,4.NeutralScene,9,73,Grass,Score (Space Pressed),29
27795,5/12/2021 14:18,1060.981,88,P,4.NeutralScene,9,73,Grass,Car Ends,NA
27796,5/12/2021 14:18,1062.236,88,P,4.NeutralScene,9,73,Grass,Estimated Speed,4
27797,5/12/2021 14:18,1073.353,88,P,4.NeutralScene,10,103,Grass,Car Starts,NA
27798,5/12/2021 14:18,1074.587,88,P,4.NeutralScene,10,103,Grass,Score (Space Pressed),30
27799,5/12/2021 14:18,1076.537,88,P,4.NeutralScene,10,103,Grass,Car Ends,NA
27800,5/12/2021 14:18,1081.186,88,P,4.NeutralScene,10,103,Grass,Estimated Speed,6
27801,5/29/2021 17:02,34.964,,,2.Registration,NA,NA,NA,Start New Block,NA
27802,5/29/2021 17:02,79.231,89,p,2.Registration,NA,NA,NA,Start New Block,NA
27803,5/29/2021 17:03,139.894,89,p,3.Narrative1,Tutorial Instructions 1,,NA,Start New Block,
27804,5/29/2021 17:04,186.627,89,p,3.Narrative1,Tutorial Instructions 1,88,NA,Space Pressed,Space Pressed
27805,5/29/2021 17:04,193.233,89,p,3.Narrative1,Tutorial Instructions 1,44,NA,Estimated Speed,4
27806,5/29/2021 17:04,209.994,89,p,4.NeutralScene,1,88,NA,Car Starts,NA
27807,5/29/2021 17:05,213.71,89,p,4.NeutralScene,1,88,NA,Car Ends,NA
27808,5/29/2021 17:05,220.31,89,p,4.NeutralScene,1,88,NA,Estimated Speed,4
27809,5/29/2021 17:05,228.377,89,p,4.NeutralScene,2,73,NA,Car Starts,NA
27810,5/29/2021 17:05,231.959,89,p,4.NeutralScene,2,73,NA,Car Ends,NA
27811,5/29/2021 17:05,238.211,89,p,4.NeutralScene,2,73,NA,Estimated Speed,4
27812,5/29/2021 17:05,246.459,89,p,4.NeutralScene,3,59,NA,Car Starts,NA
27813,5/29/2021 17:05,250.893,89,p,4.NeutralScene,3,59,NA,Car Ends,NA
27814,5/29/2021 17:05,255.91,89,p,4.NeutralScene,3,59,NA,Estimated Speed,4
27815,5/29/2021 17:05,265.992,89,p,4.NeutralScene,4,44,NA,Car Starts,NA
27816,5/29/2021 17:06,271.941,89,p,4.NeutralScene,4,44,NA,Car Ends,NA
27817,5/29/2021 17:06,282.426,89,p,4.NeutralScene,4,44,NA,Estimated Speed,5
27818,5/29/2021 17:06,284.658,89,p,4.NeutralScene,5,44,NA,Score (Space Pressed),1
27819,5/29/2021 17:06,291.627,89,p,4.NeutralScene,5,59,NA,Car Starts,NA
27820,5/29/2021 17:06,295.942,89,p,4.NeutralScene,5,59,NA,Car Ends,NA
27821,5/29/2021 17:06,300.592,89,p,4.NeutralScene,5,59,NA,Estimated Speed,4
27822,5/29/2021 17:06,308.764,89,p,4.NeutralScene,6,103,NA,Car Starts,NA
27823,5/29/2021 17:06,310.343,89,p,4.NeutralScene,6,103,NA,Score (Space Pressed),1
27824,5/29/2021 17:06,311.458,89,p,4.NeutralScene,6,103,NA,Car Ends,NA
27825,5/29/2021 17:07,335.558,89,p,4.NeutralScene,6,103,NA,Estimated Speed,5
27826,5/29/2021 17:07,340.674,89,p,4.NeutralScene,7,73,NA,Car Starts,NA
27827,5/29/2021 17:07,342.341,89,p,4.NeutralScene,7,73,NA,Score (Space Pressed),3
27828,5/29/2021 17:07,342.741,89,p,4.NeutralScene,7,73,NA,Score (Space Pressed),3
27829,5/29/2021 17:07,342.825,89,p,4.NeutralScene,7,73,NA,Score (Space Pressed),3
27830,5/29/2021 17:07,344.49,89,p,4.NeutralScene,7,73,NA,Car Ends,NA
27831,5/29/2021 17:07,357.773,89,p,4.NeutralScene,7,73,NA,Estimated Speed,6
27832,5/29/2021 17:07,364.869,89,p,4.NeutralScene,8,59,NA,Car Starts,NA
27833,5/29/2021 17:07,367.191,89,p,4.NeutralScene,8,59,NA,Score (Space Pressed),4
27834,5/29/2021 17:07,367.243,89,p,4.NeutralScene,8,59,NA,Score (Space Pressed),4
27835,5/29/2021 17:07,367.624,89,p,4.NeutralScene,8,59,NA,Score (Space Pressed),4
27836,5/29/2021 17:07,369.508,89,p,4.NeutralScene,8,59,NA,Car Ends,NA
27837,5/29/2021 17:07,375.489,89,p,4.NeutralScene,8,59,NA,Estimated Speed,4
27838,5/29/2021 17:07,388.692,89,p,4.NeutralScene,9,73,NA,Car Starts,NA
27839,5/29/2021 17:07,390.54,89,p,4.NeutralScene,9,73,NA,Score (Space Pressed),5
27840,5/29/2021 17:08,391.034,89,p,4.NeutralScene,9,73,NA,Score (Space Pressed),5
27841,5/29/2021 17:08,392.491,89,p,4.NeutralScene,9,73,NA,Car Ends,NA
27842,5/29/2021 17:08,401.473,89,p,4.NeutralScene,9,73,NA,Estimated Speed,3
27843,5/29/2021 17:08,412.673,89,p,4.NeutralScene,10,44,NA,Car Starts,NA
27844,5/29/2021 17:08,414.857,89,p,4.NeutralScene,10,44,NA,Score (Space Pressed),6
27845,5/29/2021 17:08,415.255,89,p,4.NeutralScene,10,44,NA,Score (Space Pressed),6
27846,5/29/2021 17:08,415.322,89,p,4.NeutralScene,10,44,NA,Score (Space Pressed),6
27847,5/29/2021 17:08,415.739,89,p,4.NeutralScene,10,44,NA,Score (Space Pressed),6
27848,5/29/2021 17:08,418.79,89,p,4.NeutralScene,10,44,NA,Car Ends,NA
27849,5/29/2021 17:08,432.406,89,p,4.NeutralScene,10,44,NA,Estimated Speed,2
27850,5/29/2021 17:08,445.572,89,p,4.NeutralScene,11,88,NA,Car Starts,NA
27851,5/29/2021 17:08,447.106,89,p,4.NeutralScene,11,88,NA,Score (Space Pressed),7
27852,5/29/2021 17:08,447.189,89,p,4.NeutralScene,11,88,NA,Score (Space Pressed),7
27853,5/29/2021 17:08,447.687,89,p,4.NeutralScene,11,88,NA,Score (Space Pressed),7
27854,5/29/2021 17:08,448.889,89,p,4.NeutralScene,11,88,NA,Car Ends,NA
27855,5/29/2021 17:09,453.506,89,p,4.NeutralScene,11,88,NA,Estimated Speed,4
27856,5/29/2021 17:09,467.69,89,p,4.NeutralScene,12,88,NA,Car Starts,NA
27857,5/29/2021 17:09,469.19,89,p,4.NeutralScene,12,88,NA,Score (Space Pressed),7
27858,5/29/2021 17:09,470.77,89,p,4.NeutralScene,12,88,NA,Car Ends,NA
27859,5/29/2021 17:09,474.055,89,p,4.NeutralScene,12,88,NA,Estimated Speed,4
27860,5/29/2021 17:09,486.205,89,p,4.NeutralScene,13,59,NA,Car Starts,NA
27861,5/29/2021 17:09,488.171,89,p,4.NeutralScene,13,59,NA,Score (Space Pressed),9
27862,5/29/2021 17:09,488.488,89,p,4.NeutralScene,13,59,NA,Score (Space Pressed),9
27863,5/29/2021 17:09,490.74,89,p,4.NeutralScene,13,59,NA,Car Ends,NA
27864,5/29/2021 17:10,520.472,89,p,4.NeutralScene,13,59,NA,Estimated Speed,3
27865,5/29/2021 17:10,533.571,89,p,4.NeutralScene,14,44,NA,Car Starts,NA
27866,5/29/2021 17:10,535.803,89,p,4.NeutralScene,14,44,NA,Score (Space Pressed),10
27867,5/29/2021 17:10,536.137,89,p,4.NeutralScene,14,44,NA,Score (Space Pressed),10
27868,5/29/2021 17:10,536.369,89,p,4.NeutralScene,14,44,NA,Score (Space Pressed),10
27869,5/29/2021 17:10,539.603,89,p,4.NeutralScene,14,44,NA,Car Ends,NA
27870,5/29/2021 17:10,546.969,89,p,4.NeutralScene,14,44,NA,Estimated Speed,2
27871,5/29/2021 17:10,560.071,89,p,4.NeutralScene,15,103,NA,Car Starts,NA
27872,5/29/2021 17:10,561.522,89,p,4.NeutralScene,15,103,NA,Score (Space Pressed),10
27873,5/29/2021 17:10,562.703,89,p,4.NeutralScene,15,103,NA,Car Ends,NA
27874,5/29/2021 17:11,571.569,89,p,4.NeutralScene,15,103,NA,Estimated Speed,7
27875,5/29/2021 17:11,581.904,89,p,5.Narrative2,Tutorial Instructions 2,59,Blanket,Baby Crossed Blanket,NA
27876,5/29/2021 17:11,603.287,89,p,5.Narrative2,Tutorial Instructions 2,44,Grass,Baby Crossed Road,NA
27877,5/29/2021 17:11,615.787,89,p,5.Narrative2,Tutorial Instructions 2,88,Grass,B Pressed,"Baby Location: (252.7, 0.0, 189.6)"
27878,5/29/2021 17:11,617.102,89,p,5.Narrative2,Tutorial Instructions 2,88,Grass,B Pressed,"Baby Location: (252.7, 0.0, 189.6)"
27879,5/29/2021 17:11,617.902,89,p,5.Narrative2,Tutorial Instructions 2,88,Grass,B Pressed,"Baby Location: (252.7, 0.0, 189.6)"
27880,5/29/2021 17:12,646.135,89,p,6.BabyScene,1,59,Blanket,Car Starts,NA
27881,5/29/2021 17:12,648.036,89,p,6.BabyScene,1,59,Blanket,Score (Space Pressed),12
27882,5/29/2021 17:12,650.252,89,p,6.BabyScene,1,59,Blanket,Car Ends,NA
27883,5/29/2021 17:12,652.269,89,p,6.BabyScene,1,59,Blanket,Estimated Speed,4
27884,5/29/2021 17:12,652.351,89,p,6.BabyScene,1,59,Blanket,Estimated Speed,4
27885,5/29/2021 17:12,660.886,89,p,6.BabyScene,2,59,Grass,B Pressed,"Baby Location: (256.8, 0.0, 186.7)"
27886,5/29/2021 17:12,665.701,89,p,6.BabyScene,2,44,Grass,Car Starts,NA
27887,5/29/2021 17:12,671.491,89,p,6.BabyScene,2,44,Blanket,Car Ends,NA
27888,5/29/2021 17:12,678.251,89,p,6.BabyScene,2,44,Blanket,Estimated Speed,4
27889,5/29/2021 17:13,691.367,89,p,6.BabyScene,3,44,Blanket,Baby Crossed Blanket,NA
27890,5/29/2021 17:13,692.133,89,p,6.BabyScene,3,44,Grass,Baby Crossed Blanket,NA
27891,5/29/2021 17:13,694.033,89,p,6.BabyScene,3,44,Grass,Score (Space Pressed),13
27892,5/29/2021 17:13,696.8,89,p,6.BabyScene,3,44,Grass,Car Ends,NA
27893,5/29/2021 17:13,697.317,89,p,6.BabyScene,3,44,Grass,Car Ends,NA
27894,5/29/2021 17:13,701.25,89,p,6.BabyScene,3,44,Grass,Estimated Speed,2
27895,5/29/2021 17:13,712.334,89,p,6.BabyScene,4,103,Blanket,Car Starts,NA
27896,5/29/2021 17:13,714.867,89,p,6.BabyScene,4,103,Blanket,Car Ends,NA
27897,5/29/2021 17:13,714.916,89,p,6.BabyScene,4,103,Blanket,Car Ends,NA
27898,5/29/2021 17:13,720,89,p,6.BabyScene,4,103,Blanket,Estimated Speed,6
27899,5/29/2021 17:13,732.051,89,p,6.BabyScene,5,103,Blanket,Car Starts,NA
27900,5/29/2021 17:13,733.834,89,p,6.BabyScene,5,103,Blanket,Car Ends,NA
27901,5/29/2021 17:13,734.151,89,p,6.BabyScene,5,103,Grass,Car Ends,NA
27902,5/29/2021 17:13,734.752,89,p,6.BabyScene,5,103,Grass,Car Ends,NA
27903,5/29/2021 17:13,738.634,89,p,6.BabyScene,5,103,Grass,Estimated Speed,7
27904,5/29/2021 17:13,744.717,89,p,6.BabyScene,6,59,Grass,Car Starts,NA
27905,5/29/2021 17:13,747.184,89,p,6.BabyScene,6,59,Grass,B Pressed,"Baby Location: (258.1, 0.0, 188.0)"
27906,5/29/2021 17:13,747.616,89,p,6.BabyScene,6,59,Grass,B Pressed,"Baby Location: (258.1, 0.0, 188.0)"
27907,5/29/2021 17:13,749.216,89,p,6.BabyScene,6,59,Grass,Car Ends,NA
27908,5/29/2021 17:14,751.898,89,p,6.BabyScene,6,59,Grass,Estimated Speed,4
27909,5/29/2021 17:14,764.033,89,p,6.BabyScene,7,44,Blanket,Car Starts,NA
27910,5/29/2021 17:14,766.65,89,p,6.BabyScene,7,44,Blanket,Score (Space Pressed),16
27911,5/29/2021 17:14,769.916,89,p,6.BabyScene,7,44,Blanket,Car Ends,NA
27912,5/29/2021 17:14,771.665,89,p,6.BabyScene,7,44,Blanket,Estimated Speed,4
27913,5/29/2021 17:14,773.166,89,p,6.BabyScene,7,44,Grass,Baby Crossed Blanket,NA
27914,5/29/2021 17:14,778.882,89,p,6.BabyScene,8,73,Grass,Car Starts,NA
27915,5/29/2021 17:14,781.249,89,p,6.BabyScene,8,73,Grass,B Pressed,"Baby Location: (254.6, 0.0, 186.4)"
27916,5/29/2021 17:14,781.249,89,p,6.BabyScene,8,73,Grass,B Pressed,"Baby Location: (254.6, 0.0, 186.4)"
27917,5/29/2021 17:14,782.65,89,p,6.BabyScene,8,73,Grass,Car Ends,NA
27918,5/29/2021 17:14,785.75,89,p,6.BabyScene,8,73,Grass,Estimated Speed,4
27919,5/29/2021 17:14,794.816,89,p,6.BabyScene,9,73,Blanket,Car Starts,NA
27920,5/29/2021 17:14,798.316,89,p,6.BabyScene,9,73,Blanket,Car Ends,NA
27921,5/29/2021 17:14,801.685,89,p,6.BabyScene,9,73,Blanket,Estimated Speed,3
27922,5/29/2021 17:15,813.784,89,p,6.BabyScene,10,88,Blanket,Car Starts,NA
27923,5/29/2021 17:15,815.631,89,p,6.BabyScene,10,88,Blanket,Score (Space Pressed),18
27924,5/29/2021 17:15,817.332,89,p,6.BabyScene,10,88,Blanket,Car Ends,NA
27925,5/29/2021 17:15,821.199,89,p,6.BabyScene,10,88,Blanket,Estimated Speed,1
27926,5/29/2021 17:15,835.315,89,p,6.BabyScene,11,88,Blanket,Car Starts,NA
27927,5/29/2021 17:15,836.899,89,p,6.BabyScene,11,88,Blanket,Score (Space Pressed),19
27928,5/29/2021 17:15,838.366,89,p,6.BabyScene,11,88,Blanket,Car Ends,NA
27929,5/29/2021 17:15,840.664,89,p,6.BabyScene,11,88,Blanket,Estimated Speed,4
27930,5/29/2021 17:15,845.799,89,p,6.BabyScene,12,73,Blanket,Car Starts,NA
27931,5/29/2021 17:15,847.914,89,p,6.BabyScene,12,73,Blanket,Score (Space Pressed),20
27932,5/29/2021 17:15,849.449,89,p,6.BabyScene,12,73,Blanket,Car Ends,NA
27933,5/29/2021 17:15,851.597,89,p,6.BabyScene,12,73,Blanket,Estimated Speed,4
27934,5/29/2021 17:15,860.714,89,p,6.BabyScene,13,103,Blanket,Car Starts,NA
27935,5/29/2021 17:15,862.381,89,p,6.BabyScene,13,103,Blanket,Car Ends,NA
27936,5/29/2021 17:15,863.297,89,p,6.BabyScene,13,103,Blanket,Car Ends,NA
27937,5/29/2021 17:15,868.363,89,p,6.BabyScene,13,103,Blanket,Estimated Speed,6
27938,5/29/2021 17:15,869.665,89,p,9.Narrative3,Tutorial Instructions 1,,Blanket,Start New Block,
27939,5/29/2021 17:16,872.813,89,p,9.Narrative3,Tutorial Instructions 1,44,Blanket,Space Pressed,Space Pressed
27940,5/29/2021 17:16,892.498,89,p,4.NeutralScene,1,44,Blanket,Car Starts,NA
27941,5/29/2021 17:16,895.647,89,p,4.NeutralScene,1,44,Blanket,Score (Space Pressed),21
27942,5/29/2021 17:16,898.747,89,p,4.NeutralScene,1,44,Blanket,Car Ends,NA
27943,5/29/2021 17:16,900.947,89,p,4.NeutralScene,1,44,Blanket,Estimated Speed,4
27944,5/29/2021 17:16,907.997,89,p,4.NeutralScene,2,73,Blanket,Car Starts,NA
27945,5/29/2021 17:16,910.198,89,p,4.NeutralScene,2,73,Blanket,Score (Space Pressed),22
27946,5/29/2021 17:16,911.73,89,p,4.NeutralScene,2,73,Blanket,Car Ends,NA
27947,5/29/2021 17:16,918.18,89,p,4.NeutralScene,2,73,Blanket,Estimated Speed,6
27948,5/29/2021 17:16,930.33,89,p,4.NeutralScene,3,73,Blanket,Car Starts,NA
27949,5/29/2021 17:17,932.013,89,p,4.NeutralScene,3,73,Blanket,Score (Space Pressed),23
27950,5/29/2021 17:17,933.912,89,p,4.NeutralScene,3,73,Blanket,Car Ends,NA
27951,5/29/2021 17:17,942.396,89,p,4.NeutralScene,3,73,Blanket,Estimated Speed,7
27952,5/29/2021 17:17,950.581,89,p,4.NeutralScene,4,59,Blanket,Car Starts,NA
27953,5/29/2021 17:17,952.78,89,p,4.NeutralScene,4,59,Blanket,Score (Space Pressed),24
27954,5/29/2021 17:17,955.146,89,p,4.NeutralScene,4,59,Blanket,Car Ends,NA
27955,5/29/2021 17:17,958.98,89,p,4.NeutralScene,4,59,Blanket,Estimated Speed,1
27956,5/29/2021 17:17,969.481,89,p,4.NeutralScene,5,103,Blanket,Car Starts,NA
27957,5/29/2021 17:17,971.045,89,p,4.NeutralScene,5,103,Blanket,Score (Space Pressed),25
27958,5/29/2021 17:17,972.213,89,p,4.NeutralScene,5,103,Blanket,Car Ends,NA
27959,5/29/2021 17:17,978.848,89,p,4.NeutralScene,5,103,Blanket,Estimated Speed,7
27960,5/29/2021 17:17,989.013,89,p,4.NeutralScene,6,88,Blanket,Car Starts,NA
27961,5/29/2021 17:18,991.163,89,p,4.NeutralScene,6,88,Blanket,Car Ends,NA
27962,5/29/2021 17:18,992.096,89,p,4.NeutralScene,6,88,Blanket,Car Ends,NA
